CAR	MSG
51330	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
55347	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
51356	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
55418	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
42330	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
42521	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
42514	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
42594	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
43452	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
44460	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
45304	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>checking reaction chamber 2<br>checking reaction chamber 3<br>checking reaction chamber 4<br>Good! The car can use this fuel.<br>
42665	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
41683	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
40008	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
37583	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
37603	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
37527	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
27032	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
27670	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>checking reaction chamber 2<br>Good! The car can use this fuel.<br>
37630	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
23245	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
22872	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20280	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20282	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20833	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20819	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20838	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
21168	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
20430	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20830	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20902	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20565	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
10431	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
9258	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
11866	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
20824	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
9480	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
10094	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
11083	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
11893	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
15188	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
9577	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
10086	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
11045	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
11887	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
12030	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
15077	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
4552	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>checking reaction chamber 2<br>Good! The car can use this fuel.<br>
4731	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
10404	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
9559	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
10103	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
15168	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3778	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
4522	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
4528	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
4619	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3049	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
4454	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
4507	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
4791	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2780	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2888	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3211	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2886	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3039	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3044	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2752	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2881	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3028	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3986	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>checking reaction chamber 1<br>Good! The car can use this fuel.<br>
2634	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2650	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2754	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2761	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2765	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2795	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2648	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2772	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2778	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2785	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2745	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2767	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2878	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2646	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2782	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2801	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
3032	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2644	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2759	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2992	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2641	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2652	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2655	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2770	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2776	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2884	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2748	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2627	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2658	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2625	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2638	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
2416	<br>circuit output starts with<br>    11021210112101221<br>this is a legal prefix<br>you have produced fuel<br>for 1 tanks<br>using 1 ingredients of air<br>checking reaction chamber 0<br>Good! The car can use this fuel.<br>
